imgId,file,origResolution,infiPredPerson,infiProbPerson,gtPerson,infiCorrect,infiType,yoloModel,latencyMs,prepMs,totalMs,deadlineMiss,stateName,snapshotCpu,snapshotTemp,snapshotFreqs,preprocessMode
465836,000000465836.jpg,500x375,1,0.999904,1,1,TP,yolov8l_bsz4.ms,111.75,128.75,0,240.50,0,Idle,5.24,36.00,,fused
261097,000000261097.jpg,333x500,1,0.999904,1,1,TP,yolov8l_bsz4.ms,110.75,105.00,0,215.75,0,Idle,5.24,36.00,,fused
153669,000000153669.jpg,640x427,1,0.999904,1,1,TP,yolov8l_bsz4.ms,110.75,105.00,0,215.75,0,Idle,5.24,36.00,,fused
180560,000000180560.jpg,640x426,1,0.999903,1,1,TP,yolov8l_bsz4.ms,110.75,105.00,0,215.75,0,Idle,5.24,36.00,,fused
163562,000000163562.jpg,500x333,1,0.999902,1,1,TP,yolov8l_bsz4.ms,110.75,105.00,0,215.75,0,Idle,5.24,36.00,,fused
468965,000000468965.jpg,640x480,1,0.999901,1,1,TP,yolov8l_bsz4.ms,112.00,124.00,0,236.00,0,Idle,4.13,36.00,,fused
36539,000000036539.jpg,427x640,1,0.999901,1,1,TP,yolov8l_bsz4.ms,112.00,124.00,0,236.00,0,Idle,4.13,36.00,,fused
384808,000000384808.jpg,375x500,1,0.999901,1,1,TP,yolov8l_bsz4.ms,112.00,124.00,0,236.00,0,Idle,4.13,36.00,,fused
473406,000000473406.jpg,480x640,1,0.999900,1,1,TP,yolov8l_bsz4.ms,112.00,124.00,0,236.00,0,Idle,4.13,36.00,,fused
138115,000000138115.jpg,448x621,1,0.999898,1,1,TP,yolov8l_bsz4.ms,113.75,118.25,0,232.00,0,Idle,4.88,36.00,,fused
126137,000000126137.jpg,640x427,1,0.999898,1,1,TP,yolov8l_bsz4.ms,113.75,118.25,0,232.00,0,Idle,4.88,36.00,,fused
137294,000000137294.jpg,640x427,1,0.999897,1,1,TP,yolov8l_bsz4.ms,113.75,118.25,0,232.00,0,Idle,4.88,36.00,,fused
381639,000000381639.jpg,584x640,1,0.999895,1,1,TP,yolov8l_bsz4.ms,113.75,118.25,0,232.00,0,Idle,4.88,36.00,,fused
303893,000000303893.jpg,640x427,1,0.999895,1,1,TP,yolov8l_bsz4.ms,114.25,128.00,0,242.25,0,Idle,4.83,36.00,,fused
32901,000000032901.jpg,640x546,1,0.999894,1,1,TP,yolov8l_bsz4.ms,114.25,128.00,0,242.25,0,Idle,4.83,36.00,,fused
145665,000000145665.jpg,429x640,1,0.999894,1,1,TP,yolov8l_bsz4.ms,114.25,128.00,0,242.25,0,Idle,4.83,36.00,,fused
454067,000000454067.jpg,500x406,1,0.999893,1,1,TP,yolov8l_bsz4.ms,114.25,128.00,0,242.25,0,Idle,4.83,36.00,,fused
460683,000000460683.jpg,478x640,1,0.999893,1,1,TP,yolov8l_bsz4.ms,113.50,112.50,0,226.00,0,Idle,4.94,36.00,,fused
495732,000000495732.jpg,427x640,1,0.999893,1,1,TP,yolov8l_bsz4.ms,113.50,112.50,0,226.00,0,Idle,4.94,36.00,,fused
565877,000000565877.jpg,427x640,1,0.999892,1,1,TP,yolov8l_bsz4.ms,113.50,112.50,0,226.00,0,Idle,4.94,36.00,,fused
282037,000000282037.jpg,640x449,1,0.999890,1,1,TP,yolov8l_bsz4.ms,113.50,112.50,0,226.00,0,Idle,4.94,36.00,,fused
270474,000000270474.jpg,500x375,1,0.999890,1,1,TP,yolov8l_bsz4.ms,114.75,116.75,0,231.50,0,Idle,5.16,36.00,,fused
280918,000000280918.jpg,640x480,1,0.999889,1,1,TP,yolov8l_bsz4.ms,114.75,116.75,0,231.50,0,Idle,5.16,36.00,,fused
262487,000000262487.jpg,640x480,1,0.999888,1,1,TP,yolov8l_bsz4.ms,114.75,116.75,0,231.50,0,Idle,5.16,36.00,,fused
447611,000000447611.jpg,500x334,1,0.999888,1,1,TP,yolov8l_bsz4.ms,114.75,116.75,0,231.50,0,Idle,5.16,36.00,,fused
347254,000000347254.jpg,375x500,1,0.999888,1,1,TP,yolov8l_bsz4.ms,114.50,126.75,0,241.25,0,Idle,5.13,36.00,,fused
163057,000000163057.jpg,640x480,1,0.999886,1,1,TP,yolov8l_bsz4.ms,114.50,126.75,0,241.25,0,Idle,5.13,36.00,,fused
15497,000000015497.jpg,640x480,1,0.999884,0,0,FP,yolov8l_bsz4.ms,114.50,126.75,0,241.25,0,Idle,5.13,36.00,,fused
442456,000000442456.jpg,640x356,1,0.999883,1,1,TP,yolov8l_bsz4.ms,114.50,126.75,0,241.25,0,Idle,5.13,36.00,,fused
94871,000000094871.jpg,480x640,1,0.999883,1,1,TP,yolov8l_bsz4.ms,114.75,131.00,0,245.75,0,Idle,5.15,36.00,,fused
458045,000000458045.jpg,500x375,1,0.999882,1,1,TP,yolov8l_bsz4.ms,114.75,131.00,0,245.75,0,Idle,5.15,36.00,,fused
13659,000000013659.jpg,640x480,1,0.999880,1,1,TP,yolov8l_bsz4.ms,114.75,131.00,0,245.75,0,Idle,5.15,36.00,,fused
544444,000000544444.jpg,427x640,1,0.999879,1,1,TP,yolov8l_bsz4.ms,114.75,131.00,0,245.75,0,Idle,5.15,36.00,,fused
287347,000000287347.jpg,478x640,1,0.999877,1,1,TP,yolov8l_bsz4.ms,114.00,106.25,0,220.25,0,Idle,5.22,36.00,,fused
263425,000000263425.jpg,640x428,1,0.999875,1,1,TP,yolov8l_bsz4.ms,114.00,106.25,0,220.25,0,Idle,5.22,36.00,,fused
133343,000000133343.jpg,295x480,1,0.999873,1,1,TP,yolov8l_bsz4.ms,114.00,106.25,0,220.25,0,Idle,5.22,36.00,,fused
515025,000000515025.jpg,640x427,1,0.999872,1,1,TP,yolov8l_bsz4.ms,114.00,106.25,0,220.25,0,Idle,5.22,36.00,,fused
501005,000000501005.jpg,640x396,1,0.999870,1,1,TP,yolov8l_bsz4.ms,113.75,113.25,0,227.00,0,Idle,5.26,36.00,,fused
148739,000000148739.jpg,640x426,1,0.999870,1,1,TP,yolov8l_bsz4.ms,113.75,113.25,0,227.00,0,Idle,5.26,36.00,,fused
302536,000000302536.jpg,500x375,1,0.999867,1,1,TP,yolov8l_bsz4.ms,113.75,113.25,0,227.00,0,Idle,5.26,36.00,,fused
261318,000000261318.jpg,427x640,1,0.999866,1,1,TP,yolov8l_bsz4.ms,113.75,113.25,0,227.00,0,Idle,5.26,36.00,,fused
120420,000000120420.jpg,640x480,1,0.999865,1,1,TP,yolov8l_bsz4.ms,112.75,122.25,0,235.00,0,Idle,5.26,36.00,,fused
370486,000000370486.jpg,421x640,1,0.999865,1,1,TP,yolov8l_bsz4.ms,112.75,122.25,0,235.00,0,Idle,5.26,36.00,,fused
172877,000000172877.jpg,640x480,1,0.999861,1,1,TP,yolov8l_bsz4.ms,112.75,122.25,0,235.00,0,Idle,5.26,36.00,,fused
229601,000000229601.jpg,640x427,1,0.999860,1,1,TP,yolov8l_bsz4.ms,112.75,122.25,0,235.00,0,Idle,5.26,36.00,,fused
575081,000000575081.jpg,640x427,1,0.999859,1,1,TP,yolov8l_bsz4.ms,113.75,117.00,0,230.75,0,Idle,5.26,36.00,,fused
357978,000000357978.jpg,500x375,1,0.999858,1,1,TP,yolov8l_bsz4.ms,113.75,117.00,0,230.75,0,Idle,5.26,36.00,,fused
336209,000000336209.jpg,640x432,1,0.999856,1,1,TP,yolov8l_bsz4.ms,113.75,117.00,0,230.75,0,Idle,5.26,36.00,,fused
62692,000000062692.jpg,427x640,1,0.999852,1,1,TP,yolov8l_bsz4.ms,113.75,117.00,0,230.75,0,Idle,5.26,36.00,,fused
569825,000000569825.jpg,338x500,1,0.999851,1,1,TP,yolov8l_bsz4.ms,114.25,117.50,0,231.75,0,Idle,3.65,36.00,,fused
239717,000000239717.jpg,554x640,1,0.999848,1,1,TP,yolov8l_bsz4.ms,114.25,117.50,0,231.75,0,Idle,3.65,36.00,,fused
64462,000000064462.jpg,500x378,1,0.999845,1,1,TP,yolov8l_bsz4.ms,114.25,117.50,0,231.75,0,Idle,3.65,36.00,,fused
2473,000000002473.jpg,640x427,1,0.999843,1,1,TP,yolov8l_bsz4.ms,114.25,117.50,0,231.75,0,Idle,3.65,36.00,,fused
176857,000000176857.jpg,500x375,1,0.999843,1,1,TP,yolov8l_bsz4.ms,113.00,121.25,0,234.25,0,Idle,4.24,36.00,,fused
325347,000000325347.jpg,640x359,1,0.999841,1,1,TP,yolov8l_bsz4.ms,113.00,121.25,0,234.25,0,Idle,4.24,36.00,,fused
515982,000000515982.jpg,640x426,1,0.999840,1,1,TP,yolov8l_bsz4.ms,113.00,121.25,0,234.25,0,Idle,4.24,36.00,,fused
284698,000000284698.jpg,375x500,1,0.999839,1,1,TP,yolov8l_bsz4.ms,113.00,121.25,0,234.25,0,Idle,4.24,36.00,,fused
388903,000000388903.jpg,500x332,1,0.999838,1,1,TP,yolov8l_bsz4.ms,115.00,124.75,0,239.75,0,Idle,4.62,36.00,,fused
419974,000000419974.jpg,426x640,1,0.999834,1,1,TP,yolov8l_bsz4.ms,115.00,124.75,0,239.75,0,Idle,4.62,36.00,,fused
560474,000000560474.jpg,640x480,1,0.999834,1,1,TP,yolov8l_bsz4.ms,115.00,124.75,0,239.75,0,Idle,4.62,36.00,,fused
569976,000000569976.jpg,480x640,1,0.999833,1,1,TP,yolov8l_bsz4.ms,115.00,124.75,0,239.75,0,Idle,4.62,36.00,,fused
228214,000000228214.jpg,429x640,1,0.999832,1,1,TP,yolov8l_bsz4.ms,114.75,115.25,0,230.00,0,Idle,4.70,36.00,,fused
371042,000000371042.jpg,640x428,1,0.999831,1,1,TP,yolov8l_bsz4.ms,114.75,115.25,0,230.00,0,Idle,4.70,36.00,,fused
450559,000000450559.jpg,427x640,1,0.999831,1,1,TP,yolov8l_bsz4.ms,114.75,115.25,0,230.00,0,Idle,4.70,36.00,,fused
231508,000000231508.jpg,335x500,1,0.999829,1,1,TP,yolov8l_bsz4.ms,114.75,115.25,0,230.00,0,Idle,4.70,36.00,,fused
258541,000000258541.jpg,336x448,1,0.999826,1,1,TP,yolov8l_bsz4.ms,115.00,125.00,0,240.00,0,Idle,4.77,36.00,,fused
154425,000000154425.jpg,640x425,1,0.999825,1,1,TP,yolov8l_bsz4.ms,115.00,125.00,0,240.00,0,Idle,4.77,36.00,,fused
396863,000000396863.jpg,640x426,1,0.999825,1,1,TP,yolov8l_bsz4.ms,115.00,125.00,0,240.00,0,Idle,4.77,36.00,,fused
213830,000000213830.jpg,640x427,1,0.999822,1,1,TP,yolov8l_bsz4.ms,115.00,125.00,0,240.00,0,Idle,4.77,36.00,,fused
194471,000000194471.jpg,334x500,1,0.999820,1,1,TP,yolov8l_bsz4.ms,114.25,114.50,0,228.75,0,Idle,4.90,36.00,,fused
399764,000000399764.jpg,427x640,1,0.999819,1,1,TP,yolov8l_bsz4.ms,114.25,114.50,0,228.75,0,Idle,4.90,36.00,,fused
130599,000000130599.jpg,640x480,1,0.999818,1,1,TP,yolov8l_bsz4.ms,114.25,114.50,0,228.75,0,Idle,4.90,36.00,,fused
521819,000000521819.jpg,640x480,1,0.999818,1,1,TP,yolov8l_bsz4.ms,114.25,114.50,0,228.75,0,Idle,4.90,36.00,,fused
437205,000000437205.jpg,383x640,1,0.999816,1,1,TP,yolov8l_bsz4.ms,114.75,133.75,0,248.50,0,Idle,4.99,36.00,,fused
345397,000000345397.jpg,500x375,1,0.999815,1,1,TP,yolov8l_bsz4.ms,114.75,133.75,0,248.50,0,Idle,4.99,36.00,,fused
398377,000000398377.jpg,500x375,1,0.999814,1,1,TP,yolov8l_bsz4.ms,114.75,133.75,0,248.50,0,Idle,4.99,36.00,,fused
57672,000000057672.jpg,640x480,1,0.999812,1,1,TP,yolov8l_bsz4.ms,114.75,133.75,0,248.50,0,Idle,4.99,36.00,,fused
210789,000000210789.jpg,369x520,1,0.999808,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.02,36.00,,fused
166478,000000166478.jpg,640x426,1,0.999806,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.02,36.00,,fused
270883,000000270883.jpg,640x393,1,0.999803,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.02,36.00,,fused
198928,000000198928.jpg,480x640,1,0.999799,1,1,TP,yolov8l_bsz4.ms,113.75,121.25,0,235.00,0,Idle,5.02,36.00,,fused
447314,000000447314.jpg,640x458,1,0.999792,1,1,TP,yolov8l_bsz4.ms,113.50,124.25,0,237.75,0,Idle,5.14,36.00,,fused
529148,000000529148.jpg,640x426,1,0.999790,1,1,TP,yolov8l_bsz4.ms,113.50,124.25,0,237.75,0,Idle,5.14,36.00,,fused
127660,000000127660.jpg,640x513,1,0.999787,1,1,TP,yolov8l_bsz4.ms,113.50,124.25,0,237.75,0,Idle,5.14,36.00,,fused
256192,000000256192.jpg,640x480,1,0.999786,1,1,TP,yolov8l_bsz4.ms,113.50,124.25,0,237.75,0,Idle,5.14,36.00,,fused
157756,000000157756.jpg,480x640,1,0.999786,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,7.43,36.00,,fused
492282,000000492282.jpg,480x640,1,0.999785,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,7.43,36.00,,fused
427655,000000427655.jpg,427x640,1,0.999784,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,7.43,36.00,,fused
242724,000000242724.jpg,640x480,1,0.999781,1,1,TP,yolov8l_bsz4.ms,114.50,122.00,0,236.50,0,Idle,7.43,36.00,,fused
193245,000000193245.jpg,500x375,1,0.999778,1,1,TP,yolov8l_bsz4.ms,114.50,132.50,0,247.00,0,Idle,5.60,36.00,,fused
283785,000000283785.jpg,500x336,1,0.999777,1,1,TP,yolov8l_bsz4.ms,114.50,132.50,0,247.00,0,Idle,5.60,36.00,,fused
495146,000000495146.jpg,640x480,1,0.999777,1,1,TP,yolov8l_bsz4.ms,114.50,132.50,0,247.00,0,Idle,5.60,36.00,,fused
19432,000000019432.jpg,640x480,1,0.999772,1,1,TP,yolov8l_bsz4.ms,114.50,132.50,0,247.00,0,Idle,5.60,36.00,,fused
50811,000000050811.jpg,640x605,1,0.999770,1,1,TP,yolov8l_bsz4.ms,114.25,131.50,0,245.75,0,Idle,5.76,36.00,,fused
252776,000000252776.jpg,418x640,1,0.999768,1,1,TP,yolov8l_bsz4.ms,114.25,131.50,0,245.75,0,Idle,5.76,36.00,,fused
395801,000000395801.jpg,640x480,1,0.999768,1,1,TP,yolov8l_bsz4.ms,114.25,131.50,0,245.75,0,Idle,5.76,36.00,,fused
7977,000000007977.jpg,429x640,1,0.999768,1,1,TP,yolov8l_bsz4.ms,114.25,131.50,0,245.75,0,Idle,5.76,36.00,,fused
288862,000000288862.jpg,427x640,1,0.999768,1,1,TP,yolov8l_bsz4.ms,114.25,112.25,0,226.50,0,Idle,5.68,36.00,,fused
1490,000000001490.jpg,640x315,1,0.999766,1,1,TP,yolov8l_bsz4.ms,114.25,112.25,0,226.50,0,Idle,5.68,36.00,,fused
459195,000000459195.jpg,500x375,1,0.999765,1,1,TP,yolov8l_bsz4.ms,114.25,112.25,0,226.50,0,Idle,5.68,36.00,,fused
43816,000000043816.jpg,640x426,1,0.999760,1,1,TP,yolov8l_bsz4.ms,114.25,112.25,0,226.50,0,Idle,5.68,36.00,,fused
533493,000000533493.jpg,500x281,1,0.999759,1,1,TP,yolov8l_bsz4.ms,115.00,130.50,0,245.50,0,Idle,5.52,36.00,,fused
535306,000000535306.jpg,500x333,1,0.999757,1,1,TP,yolov8l_bsz4.ms,115.00,130.50,0,245.50,0,Idle,5.52,36.00,,fused
383838,000000383838.jpg,640x588,1,0.999753,1,1,TP,yolov8l_bsz4.ms,115.00,130.50,0,245.50,0,Idle,5.52,36.00,,fused
73702,000000073702.jpg,464x640,1,0.999749,1,1,TP,yolov8l_bsz4.ms,115.00,130.50,0,245.50,0,Idle,5.52,36.00,,fused
461751,000000461751.jpg,640x569,1,0.999746,1,1,TP,yolov8l_bsz4.ms,115.00,134.50,0,249.50,0,Idle,5.59,36.00,,fused
498747,000000498747.jpg,640x480,1,0.999746,1,1,TP,yolov8l_bsz4.ms,115.00,134.50,0,249.50,0,Idle,5.59,36.00,,fused
537270,000000537270.jpg,640x480,1,0.999746,1,1,TP,yolov8l_bsz4.ms,115.00,134.50,0,249.50,0,Idle,5.59,36.00,,fused
532690,000000532690.jpg,528x640,1,0.999742,1,1,TP,yolov8l_bsz4.ms,115.00,134.50,0,249.50,0,Idle,5.59,36.00,,fused
49759,000000049759.jpg,640x457,1,0.999742,1,1,TP,yolov8l_bsz4.ms,114.25,121.25,0,235.50,0,Idle,5.57,36.00,,fused
413689,000000413689.jpg,640x426,1,0.999740,1,1,TP,yolov8l_bsz4.ms,114.25,121.25,0,235.50,0,Idle,5.57,36.00,,fused
177934,000000177934.jpg,640x480,1,0.999737,1,1,TP,yolov8l_bsz4.ms,114.25,121.25,0,235.50,0,Idle,5.57,36.00,,fused
31296,000000031296.jpg,640x425,1,0.999733,1,1,TP,yolov8l_bsz4.ms,114.25,121.25,0,235.50,0,Idle,5.57,36.00,,fused
572900,000000572900.jpg,640x480,1,0.999733,1,1,TP,yolov8l_bsz4.ms,113.75,133.00,0,246.75,0,Idle,5.50,36.00,,fused
451714,000000451714.jpg,480x640,1,0.999732,1,1,TP,yolov8l_bsz4.ms,113.75,133.00,0,246.75,0,Idle,5.50,36.00,,fused
451084,000000451084.jpg,426x640,1,0.999727,1,1,TP,yolov8l_bsz4.ms,113.75,133.00,0,246.75,0,Idle,5.50,36.00,,fused
18519,000000018519.jpg,515x640,1,0.999725,1,1,TP,yolov8l_bsz4.ms,113.75,133.00,0,246.75,0,Idle,5.50,36.00,,fused
122166,000000122166.jpg,640x480,1,0.999721,1,1,TP,yolov8l_bsz4.ms,115.00,122.25,0,237.25,0,Idle,5.54,36.00,,fused
458755,000000458755.jpg,640x480,1,0.999719,1,1,TP,yolov8l_bsz4.ms,115.00,122.25,0,237.25,0,Idle,5.54,36.00,,fused
551439,000000551439.jpg,427x640,1,0.999719,1,1,TP,yolov8l_bsz4.ms,115.00,122.25,0,237.25,0,Idle,5.54,36.00,,fused
576955,000000576955.jpg,640x427,1,0.999717,1,1,TP,yolov8l_bsz4.ms,115.00,122.25,0,237.25,0,Idle,5.54,36.00,,fused
297595,000000297595.jpg,640x427,1,0.999717,1,1,TP,yolov8l_bsz4.ms,114.00,128.00,0,242.00,0,Idle,5.52,36.00,,fused
199236,000000199236.jpg,640x424,1,0.999715,1,1,TP,yolov8l_bsz4.ms,114.00,128.00,0,242.00,0,Idle,5.52,36.00,,fused
173008,000000173008.jpg,640x480,1,0.999714,1,1,TP,yolov8l_bsz4.ms,114.00,128.00,0,242.00,0,Idle,5.52,36.00,,fused
492362,000000492362.jpg,427x640,1,0.999708,1,1,TP,yolov8l_bsz4.ms,114.00,128.00,0,242.00,0,Idle,5.52,36.00,,fused
506707,000000506707.jpg,640x427,1,0.999708,1,1,TP,yolov8l_bsz4.ms,115.25,136.25,0,251.50,0,Idle,8.33,36.00,,fused
142324,000000142324.jpg,640x480,1,0.999706,1,1,TP,yolov8l_bsz4.ms,115.25,136.25,0,251.50,0,Idle,8.33,36.00,,fused
404923,000000404923.jpg,640x480,1,0.999705,1,1,TP,yolov8l_bsz4.ms,115.25,136.25,0,251.50,0,Idle,8.33,36.00,,fused
270677,000000270677.jpg,634x640,1,0.999705,1,1,TP,yolov8l_bsz4.ms,115.25,136.25,0,251.50,0,Idle,8.33,36.00,,fused
579070,000000579070.jpg,640x427,1,0.999704,1,1,TP,yolov8l_bsz4.ms,115.25,125.50,0,240.75,0,Idle,6.38,36.00,,fused
361551,000000361551.jpg,480x640,1,0.999702,1,1,TP,yolov8l_bsz4.ms,115.25,125.50,0,240.75,0,Idle,6.38,36.00,,fused
491008,000000491008.jpg,640x427,1,0.999697,1,1,TP,yolov8l_bsz4.ms,115.25,125.50,0,240.75,0,Idle,6.38,36.00,,fused
389812,000000389812.jpg,640x480,1,0.999695,1,1,TP,yolov8l_bsz4.ms,115.25,125.50,0,240.75,0,Idle,6.38,36.00,,fused
137246,000000137246.jpg,500x333,1,0.999693,1,1,TP,yolov8l_bsz4.ms,119.50,100.50,0,220.00,0,Idle,6.38,36.00,,fused
277005,000000277005.jpg,640x426,1,0.999691,1,1,TP,yolov8l_bsz4.ms,119.50,100.50,0,220.00,0,Idle,6.38,36.00,,fused
244833,000000244833.jpg,640x428,1,0.999685,1,1,TP,yolov8l_bsz4.ms,119.50,100.50,0,220.00,0,Idle,6.38,36.00,,fused
489305,000000489305.jpg,305x229,1,0.999685,1,1,TP,yolov8l_bsz4.ms,119.50,100.50,0,220.00,0,Idle,6.38,36.00,,fused
350002,000000350002.jpg,427x640,1,0.999684,1,1,TP,yolov8l_bsz4.ms,112.00,106.50,0,218.50,0,Idle,5.86,36.00,,fused
872,000000000872.jpg,621x640,1,0.999684,1,1,TP,yolov8l_bsz4.ms,112.00,106.50,0,218.50,0,Idle,5.86,36.00,,fused
319184,000000319184.jpg,500x294,1,0.999681,1,1,TP,yolov8l_bsz4.ms,112.00,106.50,0,218.50,0,Idle,5.86,36.00,,fused
83172,000000083172.jpg,640x427,1,0.999670,1,1,TP,yolov8l_bsz4.ms,112.00,106.50,0,218.50,0,Idle,5.86,36.00,,fused
580197,000000580197.jpg,640x480,1,0.999665,1,1,TP,yolov8l_bsz4.ms,114.00,131.75,0,245.75,0,Idle,4.97,36.00,,fused
68387,000000068387.jpg,640x480,1,0.999663,1,1,TP,yolov8l_bsz4.ms,114.00,131.75,0,245.75,0,Idle,4.97,36.00,,fused
170474,000000170474.jpg,640x476,1,0.999663,1,1,TP,yolov8l_bsz4.ms,114.00,131.75,0,245.75,0,Idle,4.97,36.00,,fused
402720,000000402720.jpg,612x612,1,0.999654,1,1,TP,yolov8l_bsz4.ms,114.00,131.75,0,245.75,0,Idle,4.97,36.00,,fused
581317,000000581317.jpg,640x354,1,0.999645,1,1,TP,yolov8l_bsz4.ms,115.25,113.75,0,229.00,0,Idle,4.99,36.00,,fused
125572,000000125572.jpg,640x427,1,0.999644,1,1,TP,yolov8l_bsz4.ms,115.25,113.75,0,229.00,0,Idle,4.99,36.00,,fused
257624,000000257624.jpg,424x640,1,0.999643,1,1,TP,yolov8l_bsz4.ms,115.25,113.75,0,229.00,0,Idle,4.99,36.00,,fused
206135,000000206135.jpg,332x500,1,0.999642,0,0,FP,yolov8l_bsz4.ms,115.25,113.75,0,229.00,0,Idle,4.99,36.00,,fused
18770,000000018770.jpg,640x428,1,0.999639,1,1,TP,yolov8l_bsz4.ms,114.75,126.75,0,241.50,0,Idle,5.01,36.00,,fused
78748,000000078748.jpg,640x480,1,0.999634,1,1,TP,yolov8l_bsz4.ms,114.75,126.75,0,241.50,0,Idle,5.01,36.00,,fused
556158,000000556158.jpg,480x640,1,0.999631,1,1,TP,yolov8l_bsz4.ms,114.75,126.75,0,241.50,0,Idle,5.01,36.00,,fused
463174,000000463174.jpg,640x427,1,0.999621,1,1,TP,yolov8l_bsz4.ms,114.75,126.75,0,241.50,0,Idle,5.01,36.00,,fused
89078,000000089078.jpg,479x640,1,0.999617,1,1,TP,yolov8l_bsz4.ms,114.50,108.50,0,223.00,0,Idle,5.08,36.00,,fused
38118,000000038118.jpg,640x427,1,0.999615,1,1,TP,yolov8l_bsz4.ms,114.50,108.50,0,223.00,0,Idle,5.08,36.00,,fused
65798,000000065798.jpg,640x480,1,0.999609,1,1,TP,yolov8l_bsz4.ms,114.50,108.50,0,223.00,0,Idle,5.08,36.00,,fused
42102,000000042102.jpg,246x640,1,0.999605,1,1,TP,yolov8l_bsz4.ms,114.50,108.50,0,223.00,0,Idle,5.08,36.00,,fused
450686,000000450686.jpg,511x640,1,0.999600,1,1,TP,yolov8l_bsz4.ms,114.25,134.75,0,249.00,0,Idle,5.15,36.00,,fused
569030,000000569030.jpg,500x375,1,0.999593,1,1,TP,yolov8l_bsz4.ms,114.25,134.75,0,249.00,0,Idle,5.15,36.00,,fused
311392,000000311392.jpg,640x427,1,0.999584,1,1,TP,yolov8l_bsz4.ms,114.25,134.75,0,249.00,0,Idle,5.15,36.00,,fused
256775,000000256775.jpg,640x480,1,0.999573,1,1,TP,yolov8l_bsz4.ms,114.25,134.75,0,249.00,0,Idle,5.15,36.00,,fused
350019,000000350019.jpg,426x640,1,0.999571,1,1,TP,yolov8l_bsz4.ms,112.25,109.75,0,222.00,0,Idle,5.12,36.00,,fused
132703,000000132703.jpg,426x640,1,0.999570,1,1,TP,yolov8l_bsz4.ms,112.25,109.75,0,222.00,0,Idle,5.12,36.00,,fused
61960,000000061960.jpg,640x371,1,0.999568,1,1,TP,yolov8l_bsz4.ms,112.25,109.75,0,222.00,0,Idle,5.12,36.00,,fused
72795,000000072795.jpg,640x480,1,0.999554,1,1,TP,yolov8l_bsz4.ms,112.25,109.75,0,222.00,0,Idle,5.12,36.00,,fused
471756,000000471756.jpg,640x427,1,0.999553,1,1,TP,yolov8l_bsz4.ms,113.00,117.75,0,230.75,0,Idle,5.16,36.00,,fused
190637,000000190637.jpg,428x640,1,0.999552,1,1,TP,yolov8l_bsz4.ms,113.00,117.75,0,230.75,0,Idle,5.16,36.00,,fused
354547,000000354547.jpg,427x640,1,0.999552,1,1,TP,yolov8l_bsz4.ms,113.00,117.75,0,230.75,0,Idle,5.16,36.00,,fused
61747,000000061747.jpg,640x574,1,0.999546,1,1,TP,yolov8l_bsz4.ms,113.00,117.75,0,230.75,0,Idle,5.16,36.00,,fused
248752,000000248752.jpg,500x375,1,0.999544,1,1,TP,yolov8l_bsz4.ms,112.75,135.25,0,248.00,0,Idle,5.10,36.00,,fused
297084,000000297084.jpg,612x612,1,0.999544,1,1,TP,yolov8l_bsz4.ms,112.75,135.25,0,248.00,0,Idle,5.10,36.00,,fused
346703,000000346703.jpg,550x640,1,0.999543,1,1,TP,yolov8l_bsz4.ms,112.75,135.25,0,248.00,0,Idle,5.10,36.00,,fused
326542,000000326542.jpg,640x480,1,0.999539,1,1,TP,yolov8l_bsz4.ms,112.75,135.25,0,248.00,0,Idle,5.10,36.00,,fused
218997,000000218997.jpg,640x622,1,0.999539,1,1,TP,yolov8l_bsz4.ms,113.00,124.25,0,237.25,0,Idle,5.00,36.00,,fused
239773,000000239773.jpg,500x344,1,0.999537,1,1,TP,yolov8l_bsz4.ms,113.00,124.25,0,237.25,0,Idle,5.00,36.00,,fused
436617,000000436617.jpg,640x425,1,0.999536,1,1,TP,yolov8l_bsz4.ms,113.00,124.25,0,237.25,0,Idle,5.00,36.00,,fused
226417,000000226417.jpg,500x333,1,0.999531,1,1,TP,yolov8l_bsz4.ms,113.00,124.25,0,237.25,0,Idle,5.00,36.00,,fused
38829,000000038829.jpg,640x427,1,0.999518,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,5.20,37.00,,fused
303566,000000303566.jpg,640x426,1,0.999518,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,5.20,37.00,,fused
206838,000000206838.jpg,640x480,1,0.999511,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,5.20,37.00,,fused
319721,000000319721.jpg,480x640,1,0.999509,1,1,TP,yolov8l_bsz4.ms,114.00,112.00,0,226.00,0,Idle,5.20,37.00,,fused
507223,000000507223.jpg,480x640,1,0.999506,1,1,TP,yolov8l_bsz4.ms,114.25,116.25,0,230.50,0,Idle,5.20,37.00,,fused
